id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
13694774,Fri Jun 22 2018 20:56:28 GMT+0200 (GMT+2),2018-06-22,2018-06-22 18:56:28 UTC,Africa/Johannesburg,77260,evahedstrom,2018-06-23 10:18:33 UTC,2021-05-28 19:55:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13694774,https://inaturalist-open-data.s3.amazonaws.com/photos/20173411/medium.jpg,,"","",1,0,false,3,"Eskilstuna, Eskilstuna, Södermanlands län, SE",59.27723,16.5407,6,,,,6,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
13781006,2018-06-25 11:53:53 am CEST,2018-06-25,2018-06-25 09:53:53 UTC,Paris,1040351,charlescampbell,2018-06-25 20:28:19 UTC,2019-07-04 14:46:49 UTC,research,,https://www.inaturalist.org/observations/13781006,https://static.inaturalist.org/photos/20321532/medium.jpeg,,"",,1,0,false,2,"Gamla Uppsala Lilla Myrby 71, 755 94 Uppsala, Sweden",59.8952789307,17.6219444275,,,,,,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
13848984,2018/06/27 10:13 AM EDT,2018-06-27,2018-06-27 14:13:00 UTC,Eastern Time (US & Canada),437461,donaldasutherland,2018-06-28 02:21:29 UTC,2019-01-09 21:25:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13848984,https://inaturalist-open-data.s3.amazonaws.com/photos/20436984/medium.jpeg,,"",fairly common,1,0,false,,"Rockcroft, Peterborough County, ON, Canada",44.657045,-78.3575533333,,,,,,,,false,,,Avenella flexuosa,Avenella flexuosa,wavy hair-grass,Plantae,288069
14022780,2018-07-03 12:22:33 p. m. CEST,2018-07-03,2018-07-03 10:22:33 UTC,Paris,45099,jperalta,2018-07-03 21:43:46 UTC,2022-02-15 09:30:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/14022780,https://static.inaturalist.org/photos/20748710/medium.jpeg,,"",,1,0,false,2,"Zaragoza, ES-AR, ES",41.8080239899,-1.8337524366,6,,,,6,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
14176592,Sun Jul 08 2018 14:33:06 GMT+0200 (GMT+2),2018-07-08,2018-07-08 12:33:06 UTC,Africa/Johannesburg,79677,torsten,2018-07-08 19:59:01 UTC,2019-07-04 14:46:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/14176592,https://inaturalist-open-data.s3.amazonaws.com/photos/21019425/medium.jpg,,"",,1,0,false,3,"5268, Haukeland, Hordaland fylke, NO",60.3759658943,5.4852328543,5,,,,5,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
14413747,Mon Jul 16 2018 11:14:48 GMT+0100 (GMT+1),2018-07-16,2018-07-16 09:14:48 UTC,Amsterdam,961463,jbutters,2018-07-16 14:00:23 UTC,2021-09-16 17:11:20 UTC,research,,https://www.inaturalist.org/observations/14413747,https://static.inaturalist.org/photos/21443260/medium.jpg,,"",,2,0,false,3,"Devon, England, GB",50.5928973947,-3.7213408761,5,,,,5,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
14458547,Tue Jul 17 2018 14:02:56 GMT-0400 (EDT),2018-07-17,2018-07-17 18:02:56 UTC,Eastern Time (US & Canada),254405,edrmorris,2018-07-17 22:24:24 UTC,2019-10-24 20:24:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14458547,https://inaturalist-open-data.s3.amazonaws.com/photos/21520814/medium.jpg,,"",,1,0,false,3,"La Cloche Provincial Park, , ON, CA",46.1213445,-82.0884388333,16,,,,16,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
14477792,2018-07-18 3:42:33 PM EEST,2018-07-18,2018-07-18 12:42:33 UTC,Athens,1009125,christianrixen,2018-07-18 14:06:54 UTC,2021-08-02 10:41:57 UTC,research,,https://www.inaturalist.org/observations/14477792,https://static.inaturalist.org/photos/21549994/medium.jpeg,,"",,1,0,false,2,"Pallas-Yllästunturin kansallispuisto, FI-LP, Lapland, FI",68.0662869,24.03992727,6,,,,6,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
14511986,Thu Jul 19 2018 09:24:45 GMT+0200 (GMT+2),2018-07-19,2018-07-19 07:24:45 UTC,Africa/Johannesburg,20274,keithwlarson,2018-07-19 12:52:23 UTC,2021-05-21 09:19:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14511986,https://inaturalist-open-data.s3.amazonaws.com/photos/21606028/medium.jpg,,"",,1,0,false,3,"Abisko National Park, Abisko, Norrbotten, SE",68.3603768377,18.7696524337,5,,,,5,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
14614442,Sun Jul 22 2018 13:38:43 GMT-0230 (GMT-2:30),2018-07-22,,Eastern Time (US & Canada),501850,psokoloff,2018-07-22 18:53:32 UTC,2020-02-07 23:26:31 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/14614442,https://inaturalist-open-data.s3.amazonaws.com/photos/21789054/medium.jpg,,"",,1,0,false,3,"Division No. 7, Subd. J, , NL, CA",48.3721083333,-53.26455,12,,,,12,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
14651314,2018-07-23 11:48:08 AM EEST,2018-07-23,2018-07-23 08:48:08 UTC,Athens,1009125,christianrixen,2018-07-23 19:49:54 UTC,2019-07-04 14:47:11 UTC,research,,https://www.inaturalist.org/observations/14651314,https://static.inaturalist.org/photos/21854169/medium.jpeg,,"","5m, abundance 4",1,0,false,2,"Unnamed Road, 99130 Kittilä, Finland",67.78425627,24.85611278,8,,,,8,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
14746014,2018-07-24 7:37:43 p.m. CEST,2018-07-24,2018-07-24 17:37:43 UTC,Paris,534826,jmgrinde,2018-07-26 13:47:24 UTC,2020-08-29 13:04:08 UTC,research,,https://www.inaturalist.org/observations/14746014,https://static.inaturalist.org/photos/22001399/medium.jpeg,,"","",1,0,false,2," Kongsvoll, lia mot Midtre Knutshø, Oppdal ",62.3041519231,9.6124125117,4,,,,4,,,false,,"",wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
15003624,2018-07-30 1:15:49 PM EDT,2018-07-30,2018-07-30 17:15:49 UTC,Eastern Time (US & Canada),119644,rroutledge,2018-08-01 01:32:07 UTC,2019-01-01 17:21:12 UTC,research,CC-BY,https://www.inaturalist.org/observations/15003624,https://inaturalist-open-data.s3.amazonaws.com/photos/22385312/medium.jpeg,,"",,1,0,false,2,"Algoma, CA-ON, CA",46.9454668618,-83.8680641963,4,,,,4,,,false,,,Avenella flexuosa,Avenella flexuosa,wavy hair-grass,Plantae,288069
15125411,Fri Aug 03 2018 19:10:43 GMT-0400 (EDT),2018-08-03,2018-08-03 23:10:43 UTC,Eastern Time (US & Canada),147884,tcurtis,2018-08-05 03:29:51 UTC,2020-07-14 16:38:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15125411,https://inaturalist-open-data.s3.amazonaws.com/photos/22602547/medium.jpg,,"",,1,0,false,3,"Ohio, US",41.112008337,-81.5724562218,126,,,,27847,obscured,open,true,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
15420420,2018-08-11 1:17:06 PM EDT,2018-08-11,2018-08-11 17:17:06 UTC,Eastern Time (US & Canada),119644,rroutledge,2018-08-14 15:23:26 UTC,2018-08-14 15:48:21 UTC,research,CC-BY,https://www.inaturalist.org/observations/15420420,https://inaturalist-open-data.s3.amazonaws.com/photos/23121272/medium.jpeg,,"",,1,0,false,2,"Pukaskwa, CA-ON-TB, CA-ON, CA",48.596652101,-86.3014356161,8,,,,8,,,false,,,Avenella flexuosa,Avenella flexuosa,wavy hair-grass,Plantae,288069
15442009,Tue Aug 14 2018 16:23:47 GMT-0400 (EDT),2018-08-14,2018-08-14 20:23:47 UTC,Eastern Time (US & Canada),109199,destes,2018-08-15 06:01:28 UTC,2019-12-29 05:21:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15442009,https://inaturalist-open-data.s3.amazonaws.com/photos/23162516/medium.jpg,,"",,1,0,false,3,"North Carolina, US",35.1397673576,-83.1907621151,5,,,,28734,,obscured,true,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
15533241,Thu Aug 16 2018 13:43:54 GMT-0400 (EDT),2018-08-16,2018-08-16 17:43:54 UTC,Eastern Time (US & Canada),109199,destes,2018-08-17 03:15:33 UTC,2019-12-29 05:04:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15533241,https://inaturalist-open-data.s3.amazonaws.com/photos/23267207/medium.jpg,,"",,1,0,false,3,"North Carolina, US",35.2746050889,-82.9541783897,5,,,,28706,,obscured,true,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
15700665,Thu Aug 16 2018 13:25:09 GMT-0400 (EDT),2018-08-16,2018-08-16 17:25:09 UTC,Eastern Time (US & Canada),109199,destes,2018-08-19 21:13:48 UTC,2019-12-29 05:01:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15700665,https://inaturalist-open-data.s3.amazonaws.com/photos/23434206/medium.jpg,,"",,1,0,false,3,"North Carolina, US",35.2332472413,-82.8822944178,5,,,,28706,,obscured,true,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
15700762,Thu Aug 16 2018 12:26:20 GMT-0400 (EDT),2018-08-16,2018-08-16 16:26:20 UTC,Eastern Time (US & Canada),109199,destes,2018-08-19 21:15:56 UTC,2019-12-29 05:00:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15700762,https://inaturalist-open-data.s3.amazonaws.com/photos/23434353/medium.jpg,,"",,1,0,false,3,"North Carolina, US",35.3721191868,-82.8008583613,10,,,,28706,,obscured,true,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
15833413,Wed Aug 22 2018 15:40:58 GMT-0400 (EDT),2018-08-22,2018-08-22 19:40:58 UTC,Eastern Time (US & Canada),450545,samuelbrinker,2018-08-24 03:30:01 UTC,2020-04-23 00:09:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15833413,https://inaturalist-open-data.s3.amazonaws.com/photos/23671720/medium.jpg,,"",,1,0,false,3,"Charleston Lake Provincial Park, Leeds and the Thousand Islands, ON, CA",44.5314175551,-76.0433570193,16,,,,16,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
15835624,2011/07/08 1:56 PM CST,2011-07-08,2011-07-08 05:56:00 UTC,Taipei,668245,mutolisp,2018-08-24 06:49:00 UTC,2021-07-13 02:46:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/15835624,https://inaturalist-open-data.s3.amazonaws.com/photos/23675773/medium.jpg,,"Angiospermae, Angiosperms, Gramineae, Lilianae, Magnoliopsida, Monocotyledonae, Plantae, Poaceae, Poales, Spermatophytina, Taichung, Taiwan, Taroko National Park, Tracheophyta, commelinids, location, monocots, mountains, mutolisp, plants, superorder Lilianae, 南湖大山, 台中, 台中市, 單子葉植物, 太魯閣國家公園, 木蘭綱, 植物界, 百合超目, 禾本目, 禾本科, 種子植物亞門, 維管束植物門, 被子植物, 鴨趾草類","",1,0,false,,"Taichung City, Taiwan",24.3825466667,121.435455,50,,,,50,,open,false,,"",曲芒髮草,Avenella flexuosa,wavy hair-grass,Plantae,288069
15874440,Thu Aug 23 2018 15:19:49 GMT-0500 (CDT),2018-08-23,2018-08-23 20:19:49 UTC,Central Time (US & Canada),920858,theo_witsell,2018-08-25 14:42:53 UTC,2019-07-04 14:49:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15874440,https://inaturalist-open-data.s3.amazonaws.com/photos/23737718/medium.jpg,,"",,1,0,false,3,"Arkansas, US",35.0067998523,-93.624863725,5,,,,28734,,obscured,true,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
15895275,2018/07/08 7:54 AM HST,2018-07-08,2018-07-08 17:54:00 UTC,Hawaii,267179,jokurtz,2018-08-26 00:23:40 UTC,2018-08-30 15:51:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15895275,https://inaturalist-open-data.s3.amazonaws.com/photos/23769240/medium.jpeg,,"",,1,0,false,,"Michigan, US",46.7590199501,-85.0999406885,103,,,,26967,obscured,,true,,,Avenella flexuosa,Avenella flexuosa,wavy hair-grass,Plantae,288069
15913473,2018-08-25 12:22:19 PM EDT,2018-08-25,2018-08-25 16:22:19 UTC,Eastern Time (US & Canada),119644,rroutledge,2018-08-26 16:24:15 UTC,2021-08-11 15:38:28 UTC,research,CC-BY,https://www.inaturalist.org/observations/15913473,https://inaturalist-open-data.s3.amazonaws.com/photos/23801903/medium.jpeg,,"","",1,0,false,2,"Michigan, US",46.4429856737,-85.1640893341,6,,,,26999,obscured,,true,,"",Avenella flexuosa,Avenella flexuosa,wavy hair-grass,Plantae,288069
15933035,Tue Aug 07 2018 13:07:37 GMT-0500 (CDT),2018-08-07,2018-08-07 18:07:37 UTC,Central Time (US & Canada),109199,destes,2018-08-27 02:04:08 UTC,2019-12-29 04:31:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15933035,https://inaturalist-open-data.s3.amazonaws.com/photos/23837417/medium.jpg,,"",,1,0,false,3,"38555, Crossville, TN, US",35.7999283333,-84.9619916667,5,,,,5,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
16004694,2009/07/01 11:57 AM CST,2009-07-01,2009-07-01 16:57:00 UTC,Central Time (US & Canada),668245,mutolisp,2018-08-29 17:07:49 UTC,2021-07-13 02:46:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/16004694,https://inaturalist-open-data.s3.amazonaws.com/photos/23966235/medium.jpg,,"Angiospermae, Angiosperms, Gramineae, Lilianae, Magnoliopsida, Monocotyledonae, Plantae, Poaceae, Poales, Spermatophytina, Taiwan, Tracheophyta, commelinids, location, monocots, mountains, mutolisp, plants, superorder Lilianae, 合歡山, 單子葉植物, 木蘭綱, 植物界, 百合超目, 禾本目, 禾本科, 種子植物亞門, 維管束植物門, 被子植物, 鴨趾草類","",1,0,false,,合歡山主峰步道，南投縣,24.1815066667,121.2815566667,20,,,,20,,open,false,,,曲芒髮草,Avenella flexuosa,wavy hair-grass,Plantae,288069
16259544,Thu Sep 06 2018 15:50:41 GMT+0000 (GMT),2018-09-06,2018-09-06 15:50:41 UTC,UTC,1032197,naturjc,2018-09-06 15:50:31 UTC,2018-09-09 22:30:34 UTC,research,,https://www.inaturalist.org/observations/16259544,https://static.inaturalist.org/photos/24411676/medium.jpg,,"",,2,0,false,3,"Borgarbyggð, IS-VL, IS",64.7746700197,-21.5976619493,6,,,,24185,obscured,,true,,,Avenella flexuosa,Avenella flexuosa,wavy hair-grass,Plantae,288069
16331695,2018/08/07 12:34 PM BST,2018-08-07,2018-08-07 11:34:00 UTC,London,484,tomopteris,2018-09-08 20:55:52 UTC,2021-05-03 20:40:22 UTC,research,CC-BY,https://www.inaturalist.org/observations/16331695,https://static.inaturalist.org/photos/24540021/medium.jpg,,"Angiospermae, Deschampsia, Deschampsia flexuosa, Eukaryota, Magnoliophyta, POACEAE, Plantae, Poales, Seed plants, Spermatophyta, Uploaded to iNaturalist, angiosperm, eukaryote, flowering plants, grass, monocot, plant",,2,0,false,,"Gwynedd, UK",52.9658283333,-3.9465466667,,,,,,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
16682551,2018-09-19 11:24:56 priešpiet GMT+02:00,2018-09-19,2018-09-19 09:24:56 UTC,Africa/Johannesburg,281423,almantas,2018-09-19 10:35:57 UTC,2019-07-04 14:49:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16682551,https://inaturalist-open-data.s3.amazonaws.com/photos/25161592/medium.jpeg,,"",,2,0,false,2,"NS SOOS, 351 34 Skalná, Čekija",50.1502342224,12.404094696,,,,,,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
17002375,2018-09-27 10:59:10 AM GMT+02:00,2018-09-27,2018-09-27 08:59:10 UTC,Africa/Johannesburg,1242380,christophe94,2018-09-28 18:11:42 UTC,2019-07-04 14:49:38 UTC,research,,https://www.inaturalist.org/observations/17002375,https://static.inaturalist.org/photos/25710388/medium.jpeg,,"",Deschampsia flexuosa,1,0,false,2,"Rue de Lonnai 2, 6852 Paliseul, Belgique",49.9546922464,5.1399301272,10,,,,10,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
17112456,2018-09-30 3:54:39 PM EDT,2018-09-30,2018-09-30 19:54:39 UTC,Eastern Time (US & Canada),499660,bob_kahl,2018-10-01 22:43:26 UTC,2020-03-21 03:09:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17112456,https://inaturalist-open-data.s3.amazonaws.com/photos/25914498/medium.jpeg,,"",In crevice of bedrock outcrop - Echo Lake Nature Preserve (Michigan Nature Conservancy),1,0,false,2,"Marquette Township, MI, USA",46.6395149358,-87.5480576232,263,,,,263,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
17502617,2018-10-14 2:36:27 p.m. CEST,2018-10-14,2018-10-14 12:36:27 UTC,Paris,534826,jmgrinde,2018-10-14 17:56:18 UTC,2020-07-12 12:44:41 UTC,research,,https://www.inaturalist.org/observations/17502617,https://static.inaturalist.org/photos/26628666/medium.jpeg,,"","",1,0,false,2,"Tømmerholt, Trondheim",63.3983681006,10.4775667945,4,,,,4,,,false,,"",wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
17600382,2010/06/02,2010-06-02,,Eastern Time (US & Canada),254405,edrmorris,2018-10-17 19:06:08 UTC,2018-10-25 01:37:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17600382,https://inaturalist-open-data.s3.amazonaws.com/photos/26799765/medium.jpeg,,"",,1,0,false,,"Manitoulin, CA-ON, CA",45.7913274637,-82.7360948892,200,,,,200,,,false,,,Avenella flexuosa,Avenella flexuosa,wavy hair-grass,Plantae,288069
17663157,2018/10/19 2:22 PM EDT,2018-10-19,2018-10-19 18:22:00 UTC,Eastern Time (US & Canada),44060,rogger,2018-10-20 00:41:16 UTC,2020-05-13 23:40:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17663157,https://inaturalist-open-data.s3.amazonaws.com/photos/26912520/medium.jpeg,,"",,2,0,false,,"Killarney, ON, Canada",46.017582,-80.592758,,,,,,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
17707676,Fri Oct 19 2018 14:38:18 GMT-0400 (EDT),2018-10-19,2018-10-19 18:38:18 UTC,Eastern Time (US & Canada),18327,whiteoak,2018-10-21 12:33:46 UTC,2020-06-21 00:03:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17707676,https://inaturalist-open-data.s3.amazonaws.com/photos/26992245/medium.jpg,,"",,1,0,false,3,"North Carolina, US",35.7186922813,-79.3963305068,10,,,,28649,,obscured,true,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
17780411,Tue Oct 23 2018 11:28:20 GMT-0400 (EDT),2018-10-23,2018-10-23 15:28:20 UTC,Eastern Time (US & Canada),936726,jdwyer,2018-10-23 21:12:43 UTC,2019-07-04 14:49:52 UTC,research,,https://www.inaturalist.org/observations/17780411,https://static.inaturalist.org/photos/27124821/medium.jpg,,"",,1,0,false,3,"Queen Elizabeth II Wildlands Provincial Park, Minden Hills, ON, CA",44.8283916667,-78.8266533333,32,,,,32,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
17998242,2018/06/23 4:56 PM HST,2018-06-23,2018-06-24 02:56:00 UTC,Hawaii,267179,jokurtz,2018-11-01 00:07:18 UTC,2019-04-15 02:02:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17998242,https://inaturalist-open-data.s3.amazonaws.com/photos/27512936/medium.jpeg,,"",,2,0,false,,"Michigan, US",42.6511945639,-85.9207225623,194,,,,27599,obscured,,true,,,Avenella flexuosa,Avenella flexuosa,wavy hair-grass,Plantae,288069
18021110,2018-11-01 12:10:14 PM EDT,2018-11-01,2018-11-01 16:10:14 UTC,Eastern Time (US & Canada),119644,rroutledge,2018-11-02 00:22:56 UTC,2019-08-28 01:12:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/18021110,https://inaturalist-open-data.s3.amazonaws.com/photos/27551004/medium.jpeg,,"","",1,0,false,2,"Chippewa County, US-MI, US",46.3896873912,-84.8340624031,8,,,,8,,,false,,"",Avenella flexuosa,Avenella flexuosa,wavy hair-grass,Plantae,288069
18893846,Fri Dec 07 2018 14:40:07 GMT-0500 (EST),2018-12-07,2018-12-07 19:40:07 UTC,Eastern Time (US & Canada),1357678,simikalayil,2018-12-08 11:28:00 UTC,2019-07-04 14:50:20 UTC,research,,https://www.inaturalist.org/observations/18893846,https://static.inaturalist.org/photos/28954462/medium.jpg,,"",,1,0,false,3,"Fairleigh Dickinson University - Florham Campus, Florham Park, NJ, US",40.7748116667,-74.43563,5,,,,5,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
18939292,Fri Dec 07 2018 14:40:07 GMT-0500 (EST),2018-12-07,2018-12-07 19:40:07 UTC,Eastern Time (US & Canada),1386144,sk19,2018-12-10 14:17:04 UTC,2019-07-04 14:50:23 UTC,research,,https://www.inaturalist.org/observations/18939292,https://static.inaturalist.org/photos/29034194/medium.jpg,,"",,1,0,false,3,"Fairleigh Dickinson University - Florham Campus, Florham Park, NJ, US",40.7748116667,-74.43563,5,,,,5,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
19005615,2018/06/15 9:47 AM EDT,2018-06-15,2018-06-15 13:47:00 UTC,Eastern Time (US & Canada),362446,pwdeacon,2018-12-14 01:34:32 UTC,2018-12-17 17:30:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19005615,https://inaturalist-open-data.s3.amazonaws.com/photos/29144474/medium.jpg,,"",Deschampsia flexuosa.,1,0,false,,"Lambton Shores, ON, Canada",43.2710916667,-81.8230472222,,,,,,,,false,,,Avenella flexuosa,Avenella flexuosa,wavy hair-grass,Plantae,288069
19197213,2011/07/15 4:55 PM EDT,2011-07-15,2011-07-15 20:55:00 UTC,Eastern Time (US & Canada),777160,stevendaniel,2018-12-24 18:15:29 UTC,2022-05-04 15:22:14 UTC,research,,https://www.inaturalist.org/observations/19197213,https://static.inaturalist.org/photos/29486193/medium.jpg,,Avenella flexuosa,"Wavy hairgrass, 
Avenella flexuosa",2,0,false,,Catherine Mountain,44.620314,-68.090105,545,,,,545,,,false,,manual,Avenella flexuosa,Avenella flexuosa,wavy hair-grass,Plantae,288069
